[Fri Dec 09 13:29:33 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
[Fri Dec 09 16:41:52 2011] [crit] [client 127.0.0.1] (13)Permission denied: /Users/rahmal/projects/sinatra/mongo-web/public/script/test/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://dev.mongodb.com/couch_tests.html?script/couch_tests.js
